exp_name,location,asset_type,asset_name,capacity
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48383,geothermal,geothermal,0.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48383,storage,lithium_ion,100.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48383,smr,smr,100.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48383,gas_turbine,gas,50.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48383,diesel,diesel,5.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48415,solar,solar,2.352726950265094
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48415,wind,wind,75.32552301678331
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48415,geothermal,geothermal,0.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48415,storage,lithium_ion,100.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48415,smr,smr,100.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48415,gas_turbine,gas,50.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48415,diesel,diesel,5.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48421,solar,solar,1.4775839064311072
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48421,wind,wind,70.97515063427828
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48421,geothermal,geothermal,0.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48421,storage,lithium_ion,100.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48421,smr,smr,100.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48421,gas_turbine,gas,50.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48421,diesel,diesel,5.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48461,solar,solar,0.7639847561557076
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48461,wind,wind,66.11999502207355
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48461,geothermal,geothermal,0.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48461,storage,lithium_ion,100.0
