,hourly_cf_wind
185,25.988925701924504
439,23.863110798454645
693,22.480292959668617
947,19.485305651639557
1201,17.800625290873217
1455,16.319742061348606
1709,14.978769715027576
1963,14.247272174990613
2217,15.051600037791083
2471,11.222258330383621
2725,7.932755418898633
2979,4.611948245874949
3233,3.514382504579315
3487,3.4102479202771114
3741,2.6091143698785544
3995,2.7701077149347237
4249,3.2799199742792604
4503,3.807620383074483
4757,5.487189843997776
5011,8.282213195667385
5265,11.46119289804635
5519,19.35114453075942
5773,22.838055948682328
6027,23.673688073021495
6281,28.79672630320174
6535,26.99896728340785
6789,26.380548402398436
7043,26.025340863306255
7297,25.86147263708837
7551,23.942010314781776
7805,21.65711865369689
8059,19.96381364944539
8313,17.819791165284666
8567,13.78473573919432
8821,10.20007836177302
9075,7.555507124233283
9329,5.785219191095799
9583,5.475690319350905
9837,6.019362290155665
10091,7.2287289655180835
10345,8.335877644019437
10599,9.569521093636356
10853,12.484331160377518
11107,13.408126307009345
11361,16.276299412682658
11615,24.083518354186307
11869,27.642301801152154
12123,29.8412664586257
12377,27.834279976506828
12631,26.165890608990214
12885,25.24528977476029
13139,24.15570981446943
13393,23.516847334087803
13647,21.091725358559152
13901,21.388476980696417
14155,16.39225295287192
14409,14.237369806544702
14663,10.34605843854022
14917,7.440831309004781
15171,4.910616455453357
15425,3.7127493047378097
15679,2.899477367211996
15933,2.8589095997077663
16187,3.797718014628566
16441,5.293295081201952
16695,7.3542654429130705
16949,9.32355903868943
17203,10.649518116721493
17457,12.68844772285945
17711,19.31984026922072
17965,25.14019689673751
18219,26.553360703341667
18473,21.251121547414368
18727,19.12594550642489
18981,17.640270808297423
19235,18.036365546134032
19489,19.374463011293347
19743,18.355157923844462
19997,18.54234463059628
20251,16.830193183173524
20505,17.00108889667561
20759,15.687587637010987
21013,11.01143371185768
21267,10.741833745136638
21521,11.329906658327928
21775,11.350989120180516
22029,10.9622413008683
22283,11.848982423637993
22537,13.173983207949483
22791,13.834247581423892
23045,14.504414323344221
23299,17.74344709887906
23553,19.986812698739133
23807,22.286078765632602
24061,21.51049971444931
24315,20.68828370219816
