,hourly_cf_solar
185,0.0
439,0.0
693,0.0
947,0.0
1201,0.0
1455,0.0
1709,0.0
1963,0.0
2217,0.607361048417478
2471,9.443723618686395
2725,15.5889335760486
2979,15.966682520796057
3233,15.98396515225509
3487,15.225998315408889
3741,15.292659893893733
3995,15.480299892591816
4249,15.05810989552113
4503,13.858201482793918
4757,8.97956151664377
5011,0.9702963090571904
5265,0.0
5519,0.0
5773,0.0
6027,0.0
6281,0.0
6535,0.0
6789,0.0
7043,0.0
7297,0.0
7551,0.0
7805,0.0
8059,0.0
8313,3.630587080072769
8567,11.574425182850149
8821,16.12469515127865
9075,17.57149829913492
9329,17.88628908642447
9583,17.934433559774632
9837,17.95912303328754
10091,17.69741461405074
10345,17.18140461763101
10599,16.501209622350462
10853,14.12978569143588
11107,8.23640836390531
11361,0.6147678904713496
11615,0.0
11869,0.0
12123,0.0
12377,0.0
12631,0.0
12885,0.0
13139,0.0
13393,0.0
13647,0.0
13901,0.0
14155,0.0
14409,5.4427944359200415
14663,14.491486478399946
14917,17.682600929942996
15171,18.302306715116927
15425,18.29860329408999
15679,18.1134322427432
15933,17.889992507451403
16187,17.84061356042559
16441,17.707290403455904
16695,17.56038803605411
16949,16.47281672781062
17203,12.645948333310251
17457,4.408305495729296
17711,0.0
17965,0.0
18219,0.0
18473,0.0
18727,0.0
18981,0.0
19235,0.0
19489,0.0
19743,0.0
19997,0.0
20251,0.0
20505,0.4999618386363386
20759,10.149842561155495
21013,14.990213843360639
21267,15.002558580117093
21521,14.242122795919599
21775,13.98535227138538
22029,14.423590426239457
22283,15.174150421031786
22537,14.682829898124965
22791,8.212953364068051
23045,0.13579210432098082
23299,0.0
23553,0.0
23807,0.0
24061,0.0
24315,0.0
