,hourly_cf_wind
220,38.64720289679578
474,42.803659377173595
728,48.371742586736296
982,43.46241851745988
1236,37.54927099631864
1490,38.72170541861389
1744,37.51790151344786
1998,31.92629119173208
2252,31.906685264937842
2506,26.758168888771763
2760,24.746600799683264
3014,21.31556361069216
3268,19.727483540359135
3522,14.610336647063832
3776,12.947754054912714
4030,12.79874901127653
4284,11.296935018838138
4538,11.277329092043894
4792,10.312717493767547
5046,17.143422388878978
5300,24.538777975664374
5554,30.059806960920913
5808,40.19999229889919
6062,37.502216772012474
6316,56.610153025673796
6570,58.788371492513285
6824,51.26949856692421
7078,54.00256476204055
7332,49.889241320610076
7586,48.35017606726264
7840,42.599757738513546
8094,38.535449114068655
8348,36.461142059238604
8602,32.1537199425452
8856,25.591616244514785
9110,19.556911977249285
9364,16.410160726774592
9618,14.696602724958467
9872,15.572987652660764
10126,16.67876192385561
10380,15.923933742277569
10634,17.56494981495502
10888,20.19802578342077
11142,21.98020452901672
11396,32.39487284211428
11650,46.981682377025045
11904,47.82865841453598
12158,54.80640776060418
12412,46.88365274305387
12666,46.19744530525565
12920,43.962369650712866
13174,42.18999386851404
13428,36.717979700243085
13682,34.90639206445578
13936,35.33772245392895
14190,32.83208500962572
14444,28.036475315755876
14698,20.543090094999307
14952,16.588574660602124
15206,12.314482619458927
15460,7.446330996450407
15714,7.164005650613425
15968,5.7602212921462
16222,6.754241780613915
16476,8.275661699846541
16730,9.58337701702201
16984,10.555830986016058
17238,14.68876035424077
17492,18.478586003566363
17746,27.70121396757446
18000,34.925997991250014
18254,43.572211707507606
18508,60.000017768396994
18762,58.849149865575406
19016,56.5866259135207
19270,55.263225854909855
19524,55.10441784787655
19778,54.028052466873056
20032,57.03168045174984
20286,57.023838081032146
20540,58.90796764595812
20794,51.59103576634966
21048,44.434872486453926
21302,36.884630077994075
21556,32.965405311826515
21810,36.18861967679873
22064,30.736211435322012
22318,35.106372517756974
22572,36.20038323287528
22826,33.01638072149154
23080,35.33772245392895
23334,45.162252370520044
23588,61.52535887298847
23842,56.39840901629605
24096,56.857187703281156
24350,53.95747113041381
