,hourly_cf_solar
185,0.0
439,0.0
693,0.0
947,0.0
1201,0.0
1455,0.0
1709,0.0
1963,0.0
2217,1.2167748239845058
2471,18.919364641222497
2725,31.23055381560231
2979,31.987328401251215
3233,32.02195207510443
3487,30.503456664684744
3741,30.637005120975722
3995,31.012919294239232
4249,30.16711240439634
4503,27.763240191158662
4757,17.98947168630751
5011,1.9438719749020763
5265,0.0
5519,0.0
5773,0.0
6027,0.0
6281,0.0
6535,0.0
6789,0.0
7043,0.0
7297,0.0
7551,0.0
7805,0.0
8059,0.0
8313,7.273444628736648
8567,23.187969003412043
8821,32.30388770505206
9075,35.20238383047857
9329,35.833029318519316
9583,35.92948098139613
9837,35.97894337261502
10091,35.45464202569487
10345,34.42087804922022
10599,33.058189171140015
10853,28.307326494566368
11107,16.50065371061915
11361,1.2316135413501703
11615,0.0
11869,0.0
12123,0.0
12377,0.0
12631,0.0
12885,0.0
13139,0.0
13393,0.0
13647,0.0
13901,0.0
14155,0.0
14409,10.903984144202614
14663,29.03195052592299
14917,35.42496459096353
15171,36.66647061055749
15425,36.65905125187465
15679,36.28808331773303
15933,35.84044867720215
16187,35.741523894764384
16441,35.47442698218242
16695,35.180125754430065
16949,33.0013074212383
17203,25.334636782311538
17457,8.831509952131443
17711,0.0
17965,0.0
18219,0.0
18473,0.0
18727,0.0
18981,0.0
19235,0.0
19489,0.0
19743,0.0
19997,0.0
20251,0.0
20505,1.0016134221823676
20759,20.333989030082535
21013,30.031090828544414
21267,30.05582202415386
21521,28.53238037461228
21775,28.017971505935904
22029,28.89592895007107
22283,30.399585643125093
22537,29.415284057869332
22791,16.453664438961212
23045,0.2720431517038529
23299,0.0
23553,0.0
23807,0.0
24061,0.0
24315,0.0
