,hourly_cf_wind
220,68.38891312309818
474,75.74405191271711
728,85.5971623667349
982,76.90977202276993
1236,66.44604627301017
1490,68.52075051649702
1744,66.39053579157908
1998,56.49579247648797
2252,56.46109842559354
2506,47.35044066071652
2760,43.79083103894812
3014,37.71937213242307
3268,34.90915400997433
3522,25.854006726528393
3776,22.911951210680826
4030,22.648276423883168
4284,19.990712125369917
4538,19.956018074475473
4792,18.249070770469586
5046,30.336478102088602
5300,43.42307409946717
5554,53.19291883133834
5808,71.13668195393694
6062,66.36278055086355
6316,100.17560255257393
6570,104.03011160694496
6824,90.7249430889315
7078,95.56129378361487
7332,88.2824819059637
7586,85.55899891075103
7840,75.38323378341505
8094,68.19115703299994
8348,64.52052644836937
8602,56.89824346686334
8856,45.286144632498
9110,34.60731576719278
9364,29.038920598636963
9618,26.00666055046388
9872,27.55748462544485
10126,29.514229095890638
10380,28.17850813645513
10634,31.082400196318808
10888,35.74181123144062
11142,38.895500457744205
11396,57.32498029286481
11650,83.13735415831991
11904,84.63613715695922
12158,96.98374987028646
12412,82.96388390384776
12666,81.74959212254275
12920,77.79447032057784
13174,74.65812811972148
13428,64.97501851508639
13682,61.76928821244116
13936,62.53255733211859
14190,58.098657627810574
14444,49.61249277903328
14698,36.35242652718257
14952,29.354636461776252
15206,21.791333366790774
15460,13.176800529704085
15714,12.67720619682431
15968,10.193112152783188
16222,11.952100533130745
16476,14.644358882538425
16730,16.95845207719683
16984,18.679277001560504
17238,25.99278293010611
17492,32.699142967999194
17746,49.01922450873855
18000,61.80398226333559
18254,77.10405870777873
18508,106.17420395222067
18762,104.1376631647177
19016,100.1339696915006
19270,97.79212125612666
19524,97.51109944388178
19778,95.60639604977764
20032,100.92152464680414
20286,100.90764702644637
20540,104.24174531740098
20794,91.29392552360014
21048,78.63059694713358
21302,65.26991794768904
21556,58.33457717389268
21810,64.0382791409368
22064,54.389863587196125
22318,62.123167531564334
22572,64.05909557147346
22826,58.42478170621821
23080,62.53255733211859
23334,79.9177462353169
23588,108.87340111180723
23842,99.80090680291408
24096,100.61274759384374
24350,95.4814974665577
