,hourly_cf_solar
215,0.0
469,0.0
723,0.0
977,0.0
1231,0.0
1485,0.0
1739,0.0
1993,0.0
2247,0.9845298274494624
2501,8.094390700822458
2755,12.353098721292676
3009,11.821945827871
3263,11.450138802475829
3517,11.309762680642956
3771,11.461520650192005
4025,11.988879594374955
4279,11.65121811212832
4533,11.364774944604486
4787,6.2410464977046844
5041,0.1896974619363126
5295,0.0
5549,0.0
5803,0.0
6057,0.0
6311,0.0
6565,0.0
6819,0.0
7073,0.0
7327,0.0
7581,0.0
7835,0.0
8089,0.0
8343,3.304529786930565
8597,9.529452000370664
8851,12.053376731433302
9105,13.518789624891317
9359,13.71417801068572
9613,13.606998944691703
9867,13.555780629968899
10121,13.370825604580993
10375,13.226655533509394
10629,12.317056203524777
10883,11.089713624796834
11137,5.903385015458047
11391,0.2228945177751673
11645,0.0
11899,0.0
12153,0.0
12407,0.0
12661,0.0
12915,0.0
13169,0.0
13423,0.0
13677,0.0
13931,0.0
14185,0.04742436548407815
14439,5.123728446899803
14693,11.568699716186023
14947,13.680032467537181
15201,14.103057807655158
15455,14.094521421868025
15709,13.956042274654518
15963,13.869729929473495
16217,13.846966234041137
16471,13.63545356398215
16725,13.503613827936412
16979,12.544693157848352
17233,9.30371202066645
17487,2.7961405889412476
17741,0.0
17995,0.0
18249,0.0
18503,0.0
18757,0.0
19011,0.0
19265,0.0
19519,0.0
19773,0.0
20027,0.0
20281,0.0
20535,0.8346688325197753
20789,7.95022062975086
21043,11.090662112106516
21297,11.274668650184738
21551,10.618315431885097
21805,10.446639228832733
22059,10.950285990273645
22313,11.528863249179398
22567,11.027113462357852
22821,4.583090680381311
23075,0.0
23329,0.0
23583,0.0
23837,0.0
24091,0.0
24345,0.0
