,hourly_cf_wind
185,2.8336277606719737
439,2.6018456472590925
693,2.451074081674666
947,2.124524255174414
1201,1.9408399777680239
1455,1.7793761343747678
1709,1.633167071698994
1963,1.5534103414637577
2217,1.6411079164560398
2471,1.2235866579145496
2725,0.8649251697213343
2979,0.5028505114132491
3233,0.38318058779391617
3487,0.37182657292200055
3741,0.2844772805945017
3995,0.30203072689954935
4249,0.35761664019886685
4503,0.4151529364209674
4757,0.5982799615637066
5011,0.9030272932485611
5265,1.2496382012402951
5519,2.109896383253542
5773,2.4900817401303272
6027,2.5811924852374792
6281,3.1397682230159587
6535,2.94375473927626
6789,2.876327215374331
7043,2.837598183050496
7297,2.8197312823471443
7551,2.6104482290792252
7805,2.3613216389601663
8059,2.176696998358861
8313,1.9429296737567197
8567,1.5029790116032242
8821,1.1121362051840882
9075,0.8237929870104984
9329,0.630774734187931
9583,0.5970261439704886
9837,0.6563038535165022
10091,0.7881636704032293
10345,0.9088784420169098
10599,1.043385207155985
10853,1.3611931387701903
11107,1.4619164854253444
11361,1.7746394901337232
11615,2.6258771511290986
11869,3.013898867963495
12123,3.2536566543998986
12377,3.0348306561169345
12631,2.852922620300935
12885,2.7525475563105632
13139,2.633748339353187
13393,2.564091806396649
13647,2.2996756072936297
13901,2.3320310668519415
14155,1.787282150865335
14409,1.5523306652029318
14663,1.128052722964657
14917,0.8112896393447998
15171,0.5354149405704305
15425,0.4048089412769213
15679,0.31613617482324763
15933,0.3117129849805078
16187,0.4140732601601409
16441,0.577139203811397
16695,0.8018511791291889
16949,1.0165674419677178
17203,1.1611395761190129
17457,1.3834484010498047
17711,2.106483213138671
17965,2.741089056639212
18219,2.895169307539075
18473,2.317054912266286
18727,2.0853424553863613
18981,1.923356187995932
19235,1.966543238428986
19489,2.112438846706455
19743,2.0013018483742986
19997,2.021711212530564
20251,1.8350317042070419
20505,1.8536648267729159
20759,1.7104509950142732
21013,1.2006000020388916
21267,1.1712049451312327
21521,1.2353237837177267
21775,1.2376224493052919
22029,1.1952364490012386
22283,1.2919197167449135
22537,1.4363873660967734
22791,1.5083773929073556
23045,1.5814470959787648
23299,1.9346057180684133
23553,2.179204633545297
23807,2.429898495655878
24061,2.3453354646466407
24315,2.2556875067315763
