,hourly_cf_solar
230,0.0
484,0.0
738,0.0
992,0.0
1246,0.0
1500,0.0
1754,0.0
2008,0.0
2262,0.005317973794411259
2516,0.06301088831182243
2770,0.10186207965259549
3024,0.09941612731391969
3278,0.09651254518284648
3532,0.09708063733892601
3786,0.09799589692372083
4040,0.1005996526390854
4294,0.0972226603779459
4548,0.09373520575312427
4802,0.056509389192245456
5056,0.002430172001006926
5310,0.0
5564,0.0
5818,0.0
6072,0.0
6326,0.0
6580,0.0
6834,0.0
7088,0.0
7342,0.0
7596,0.0
7850,0.0
8104,0.0
8358,0.024530534906267942
8612,0.07321287661475084
8866,0.10409499743274148
9120,0.11163799883846424
9374,0.11314502108584194
9628,0.11586712933372308
9882,0.11589869000906082
10136,0.11587501950255749
10390,0.11177213170864969
10644,0.10739308800553657
10898,0.09327757596072686
11152,0.04789332482503909
11406,0.0035979169885037602
11660,0.0
11914,0.0
12168,0.0
12422,0.0
12676,0.0
12930,0.0
13184,0.0
13438,0.0
13692,0.0
13946,0.0
14200,6.312135067550457e-05
14454,0.04015306919845534
14708,0.09624427944247559
14962,0.11488874839825275
15216,0.11757929597079612
15470,0.11753984512662394
15724,0.11693230212637219
15978,0.1164746723339748
16232,0.11660880520416024
16486,0.11637999030796155
16740,0.11507811245027924
16994,0.1071090419274968
17248,0.08050339261777163
17502,0.026234811374506586
17756,0.0
18010,0.0
18264,0.0
18518,0.0
18772,0.0
19026,0.0
19280,0.0
19534,0.0
19788,0.0
20042,0.0
20296,0.0
20550,0.0037004891833514546
20804,0.0648492976502465
21058,0.09455578331190582
21312,0.09569985779289934
21566,0.08984535251774631
21820,0.08818052689367986
22074,0.09190468658353465
22328,0.09695439463757502
22582,0.09287517735017052
22836,0.04406659294033662
23090,0.0001814738831920756
23344,0.0
23598,0.0
23852,0.0
24106,0.0
24360,0.0
