,hourly_cf_wind
207,0.0
461,0.0
715,0.0
969,0.0
1223,0.0
1477,0.0
1731,0.0
1985,0.0
2239,0.0
2493,0.0
2747,0.0
3001,0.0
3255,0.0
3509,0.0
3763,0.0
4017,0.0
4271,0.0
4525,0.0
4779,0.0
5033,0.0
5287,0.0
5541,0.0
5795,0.0
6049,0.0
6303,0.0
6557,0.0
6811,0.0
7065,0.0
7319,0.0
7573,0.0
7827,0.0
8081,0.0
8335,0.0
8589,0.0
8843,0.0
9097,0.0
9351,0.0
9605,0.0
9859,0.0
10113,0.0
10367,0.0
10621,0.0
10875,0.0
11129,0.0
11383,0.0
11637,0.0
11891,0.0
12145,0.0
12399,0.0
12653,0.0
12907,0.0
13161,0.0
13415,0.0
13669,0.0
13923,0.0
14177,0.0
14431,0.0
14685,0.0
14939,0.0
15193,0.0
15447,0.0
15701,0.0
15955,0.0
16209,0.0
16463,0.0
16717,0.0
16971,0.0
17225,0.0
17479,0.0
17733,0.0
17987,0.0
18241,0.0
18495,0.0
18749,0.0
19003,0.0
19257,0.0
19511,0.0
19765,0.0
20019,0.0
20273,0.0
20527,0.0
20781,0.0
21035,0.0
21289,0.0
21543,0.0
21797,0.0
22051,0.0
22305,0.0
22559,0.0
22813,0.0
23067,0.0
23321,0.0
23575,0.0
23829,0.0
24083,0.0
24337,0.0
