,hourly_cf_wind
178,57.38738601810613
432,59.271099545257904
686,57.19865857587731
940,54.150532339125085
1194,50.38666617995791
1448,50.20506052800187
1702,48.08988881698457
1956,44.333144448090174
2210,39.64700644859727
2464,34.465904025145775
2718,19.4959008717505
2972,15.112438958850975
3226,10.469031700994778
3480,13.495792566928653
3734,14.742105864666133
3988,13.335552285790977
4242,17.195562613640753
4496,19.574240564751136
4750,27.226604212859225
5004,38.74253908395351
5258,49.31839763904007
5512,52.25969702170052
5766,54.06507085585166
6020,55.760056940774625
6274,68.59530345990242
6528,70.29206999239358
6782,66.1934796904055
7036,49.8026793775895
7290,53.56298464162028
7544,48.25190954569044
7798,49.07447632219717
8052,46.00320426705839
8306,42.94617579246519
8560,36.98879822928004
8814,23.91497173601394
9068,19.86801441350353
9322,22.14520685322672
9576,21.221154565332796
9830,20.33983301907559
10084,19.939232316231404
10338,23.596271621306787
10592,30.888984860639205
10846,36.3211303912064
11100,40.08321610280538
11354,51.38549726571608
11608,64.08186887452456
11862,71.7093062566779
12116,73.41853592214645
12370,43.28980217312708
12624,43.49455364346968
12878,37.257645812077705
13132,32.84569673808704
13386,36.36208068527491
13640,34.768580111739155
13894,28.779154492326487
14148,24.393912131858777
14402,23.39864194123699
14656,15.520161451967951
14910,10.912363145475679
15164,8.359201332682053
15418,7.511708290220573
15672,10.032822046786666
15926,10.958654782248793
16180,12.354525675714758
16434,9.88148400348997
16688,12.756906826127146
16942,16.285753906292392
17196,23.443153130441893
17450,26.678226361854744
17704,37.07960105525807
17958,42.05773245593519
18212,44.4684584632731
18466,62.454539797193064
18720,55.55708591800024
18974,59.831940529239766
19228,57.7470364268818
19482,63.94299396420525
19736,70.8279847104207
19990,74.41024521763184
20244,64.61600314498348
20498,68.8053962729496
20752,59.44380295937296
21006,39.10396994029737
21260,26.38089161796594
21514,23.389739703396
21768,28.674108085802896
22022,32.36497589467402
22276,27.23016510799562
22530,23.39864194123699
22784,26.090678664349934
23038,47.28334606859159
23292,61.27766395461524
23546,58.58918812663869
23800,60.407025093767196
24054,60.047374684991546
24308,59.488314148577864
