,hourly_cf_wind
185,78.15212053362389
439,71.75951529577644
693,67.60120003287014
947,58.59487896449183
1201,53.528823363529064
1455,49.07561256222767
1709,45.04313220332707
1963,42.843422812692864
2217,45.26214257060419
2471,33.74680799640208
2725,23.85483974105229
2979,13.868735450644804
3233,10.56821079290719
3487,10.255064390572368
3741,7.845950350524083
3995,8.330078530820867
4249,9.863151101760687
4503,11.450015692733484
4757,16.500702145115426
5011,24.905705275267945
5265,34.46531569255684
5519,58.19143881424453
5773,68.67704043352965
6027,71.18989622649869
6281,86.59554653522852
6535,81.18944852191441
6789,79.32978154363153
7043,78.26162571726243
7297,77.76885239088892
7551,71.99677652699333
7805,65.12580653956692
8059,60.03381550037394
8313,53.58645767070725
8567,41.45251486612592
8821,30.672978280232016
9075,22.720404461428277
9329,17.396915621736245
9583,16.466121560808507
9837,18.10101474109645
10091,21.737739524040165
10345,25.067081335366858
10599,28.776809574069606
10853,37.5420271240858
11107,40.32000073007449
11361,48.94497479929044
11615,72.42230982832562
11869,83.12404009952897
12123,89.7366162764398
12377,83.70134374309715
12631,78.68427730323583
12885,75.91590941511016
13139,72.63939905203013
13393,70.71825547942383
13647,63.42559447781035
13901,64.31796566728597
14155,49.29366235771849
14409,42.813645087317475
14663,31.11195958657255
14917,22.37555919014545
15171,14.766870070838241
15425,11.164725872201444
15679,8.719110104273621
15933,8.597117487413131
16187,11.42023796735808
16441,15.917635070829414
16695,22.115244236057293
16949,28.037169298616185
17203,32.02450278356054
17457,38.15583249553352
17711,58.09730277918681
17965,75.59988129741642
18219,79.84945088002154
18473,63.904919799175616
18727,57.51423570490079
18981,53.04661632680487
19235,54.23772534182078
19489,58.26156055464465
19743,55.19637598455132
19997,55.75927105132496
20251,50.6106062767401
20505,51.12451218241228
20759,47.17464099713374
21013,33.11283061744199
21267,32.30210802980215
21521,34.07052068838625
21775,34.13391842628224
22029,32.96490256235133
22283,35.63144984112885
22537,39.61590161071429
22791,41.60140349300289
23045,43.616683100666904
23299,53.35688101378079
23553,60.10297666898778
23807,67.01717238679781
24061,64.68490408965378
24315,62.212392311709486
