,hourly_cf_solar
191,0.0
445,0.0
699,0.0
953,0.0
1207,0.0
1461,0.0
1715,0.0
1969,0.0
2223,0.2852227380963169
2477,2.863751531997363
2731,4.5966957437643785
2985,4.559242252903246
3239,4.353248053167018
3493,4.323717416141894
3747,4.48217449286207
4001,4.597416003204016
4255,4.409428289458716
4509,4.266096660970921
4763,2.440238981490711
5017,0.07778801948081368
5271,0.0
5525,0.0
5779,0.0
6033,0.0
6287,0.0
6541,0.0
6795,0.0
7049,0.0
7303,0.0
7557,0.0
7811,0.0
8065,0.0
8319,1.0360932039180601
8573,3.024729516756269
8827,4.647834163978618
9081,4.867153163348134
9335,5.025970369788128
9589,5.2049548405379635
9843,5.235565866722543
10097,5.228363272326171
10351,5.109160335066221
10605,4.805931110978975
10859,4.203434089722488
11113,2.1813057129411506
11367,0.11055982398430392
11621,0.0
11875,0.0
12129,0.0
12383,0.0
12637,0.0
12891,0.0
13145,0.0
13399,0.0
13653,0.0
13907,0.0
14161,0.004321556637822982
14415,1.8492661112684177
14669,4.402225695062344
14923,5.235565866722543
15177,5.373855679132879
15431,5.365212565857233
15685,5.349726987905034
15939,5.313714015923176
16193,5.290665713854787
16447,5.2942670110529715
16701,5.139051101811163
16955,4.769558009277297
17209,3.551599296850854
17463,1.0681447489819138
17717,0.0
17971,0.0
18225,0.0
18479,0.0
18733,0.0
18987,0.0
19241,0.0
19495,0.0
19749,0.0
20003,0.0
20257,0.0
20511,0.2852227380963161
20765,2.917050730530513
21019,4.244128748061987
21273,4.358649998964297
21527,4.108719973410199
21781,4.0201280623348286
22035,4.1839870848522835
22289,4.404746603101075
22543,4.226122262071059
22797,1.9169704985943112
23051,0.006842464676553055
23305,0.0
23559,0.0
23813,0.0
24067,0.0
24321,0.0
