,hourly_cf_wind
185,46.6336384159182
439,42.81914894126314
693,40.337867959177224
947,34.963765282337874
1201,31.940832526615754
1455,29.28358636515807
1709,26.877391501957174
1963,25.564817362669405
2217,27.008075739405918
2471,20.13683609670646
2725,14.234264705271778
2979,8.275522018793348
3233,6.306087633381655
3487,6.119232100889163
3741,4.6817054889530425
3995,4.9705864348923585
4249,5.885376097033527
4503,6.832263642056842
4757,9.846025574098363
5011,14.861319774433715
5265,20.565572103775132
5519,34.72303116072178
5773,40.97982561682015
6027,42.47925528860041
6281,51.67185967545508
6535,48.44602244579938
6789,47.33635278044518
7043,46.698980534642565
7297,46.404941000382905
7551,42.960723531832606
7805,38.86079217011846
8059,35.82238364943528
8313,31.97522311541805
8567,24.734857819573914
8821,18.302671360583815
9075,13.557343282346515
9329,10.38079922997411
9583,9.82539122081698
9837,10.800937589842205
10091,12.970983743267311
10345,14.957613423080145
10599,17.17122098898816
10853,22.401456369337883
11107,24.059082749608717
11361,29.205634363872853
11615,43.21464071248959
11869,49.60039987659658
12123,53.5461467651804
12377,49.94487894109961
12631,46.95117818585943
12885,45.29928357038898
13139,43.344178596978246
13393,42.19782563690159
13647,37.846269800450614
13901,38.37875075040622
14155,29.41369742612677
14409,25.547048891788226
14663,18.564613011961328
14917,13.351572926012757
15171,8.81144202762918
15425,6.662030227485456
15679,5.202722909307869
15933,5.129929496343007
16187,6.8144951711756505
16441,9.498107450715098
16695,13.196242099922369
16949,16.72987509935865
17203,19.10913066799774
17457,22.767716140082378
17711,34.66685986567803
17965,45.11070850845636
18219,47.64644125614592
18473,38.13228486398974
18727,34.318941742294754
18981,31.653097933636506
19235,32.363836768884035
19489,34.76487304376458
19743,32.935866895962285
19997,33.27174831326474
20251,30.19952238025931
20505,30.506171797079816
20759,28.149270111162217
21013,19.75853961988116
21267,19.274778670728818
21521,20.329996570479384
21775,20.367826218161905
22029,19.670270441955267
22283,21.261408350541654
22537,23.63894438974063
22791,24.823700173979848
23045,26.026224429100264
23299,31.838233936688887
23553,35.86365235599805
23807,39.98937665931392
24061,38.59770416578087
24315,37.12234790616222
