,hourly_cf_wind
168,103.45298889529973
422,95.99866952001182
676,97.01898698683867
930,101.13386731187683
1184,91.38203307599295
1438,80.78033440891684
1692,74.60081168041732
1946,63.73983233941814
2200,54.17045487407275
2454,46.87218405253485
2708,31.248122701689894
2962,29.13066386465159
3216,20.031832807536905
3470,17.842351561075535
3724,19.628507314767706
3978,24.33397139707504
4232,23.13359790669052
4486,25.659183730459556
4740,36.136043554535675
4994,51.371183894496035
5248,76.79029292687869
5502,100.28400288068458
5756,99.00680548691545
6010,90.63780151195452
6264,69.29996234687925
6518,90.25608274201225
6772,83.3347291964551
7026,84.90721846885884
7280,85.78829261080108
7534,78.93656072768623
7788,74.29591681385966
8042,70.39230222312916
8296,61.9440735978029
8550,49.834705826803834
8804,33.32476884005511
9058,35.22616044882419
9312,25.90886141645953
9566,23.74338763980584
9820,26.72511538992101
10074,30.29022465636304
10328,31.310542123189883
10582,27.198062545132508
10836,25.671187465363396
11090,40.18850445807381
11344,48.36064718061164
11598,62.79873952295669
11852,65.57400303272571
12106,69.39119073214849
12360,75.46267984651341
12614,75.92602401380184
12868,76.97034895043637
13122,68.79820622789855
13376,65.62441871932185
13630,67.72027083353323
13884,65.01462898620652
14138,40.889522576458376
14392,27.49095367678634
14646,18.838661558094696
14900,16.152225686614134
15154,18.54577042644088
15408,14.003557138825833
15662,13.184902418383594
15916,10.836971871191452
16170,11.415551893556811
16424,13.381763670806645
16678,16.517139227691022
16932,19.705331218152327
17186,26.679501197286395
17440,37.3124095751125
17694,60.76290608326453
17948,75.22500589541727
18202,77.09038629947483
18456,98.03210221272322
18710,101.03303593868452
18964,101.22269495016526
19218,90.19846481447381
19472,93.23781049212742
19726,85.48819923820494
19980,91.25239273903141
20234,92.8128782765313
20488,87.98257535122399
20742,71.63828990614832
20996,59.3152556538608
21250,52.444317794899796
21504,54.878675233399605
21758,55.61090306253416
22012,54.794649089072685
22266,55.80776431495721
22520,59.03196751013005
22774,57.5627103578994
23028,62.47463868055286
23282,77.89943803199398
23536,89.38701233497386
23790,90.45774548839687
24044,94.2173152602812
24298,97.57836103335785
