,hourly_cf_solar
168,0.0
422,0.0
676,0.0
930,0.0
1184,0.0
1438,0.0
1692,0.0
1946,0.0
2200,6.208873096098391
2454,26.90689172777459
2708,33.019916011068716
2962,31.403798528507945
3216,30.820718250615343
3470,30.72486943781108
3724,31.45172293491008
3978,32.71106983647721
4232,28.34462391983854
4486,26.89357939266289
4740,10.793641308568988
4994,0.0
5248,0.0
5502,0.0
5756,0.0
6010,0.0
6264,0.0
6518,0.0
6772,0.0
7026,0.0
7280,0.0
7534,0.0
7788,0.0
8042,0.015974802134043887
8296,9.646118021940163
8550,23.81443628132593
8804,31.821805851015423
9058,35.0393972475141
9312,35.22044500503326
9566,33.87989285928475
9820,34.44433586802097
10074,34.1062025561837
10328,35.98723550746737
10582,31.12423949116218
10836,23.092907718271608
11090,10.68181769363068
11344,0.0
11598,0.0
11852,0.0
12106,0.0
12360,0.0
12614,0.0
12868,0.0
13122,0.0
13376,0.0
13630,0.0
13884,0.0
14138,1.6081300814937463
14392,17.20619313187644
14646,31.998859908001076
14900,36.17493943254239
15154,37.36506219152866
15408,37.47688580646697
15662,37.645952462385594
15916,37.30515668352599
16170,37.03358504724725
16424,36.73405750723393
16678,35.65176466265245
16932,31.753912941945742
17186,21.183918863253368
17440,4.387745652817388
17694,0.0
17948,0.0
18202,0.0
18456,0.0
18710,0.0
18964,0.0
19218,0.0
19472,0.0
19726,0.0
19980,0.0
20234,0.0
20488,3.7420973998997815
20742,17.951683898131822
20996,28.74798767372315
21250,27.947916333509788
21504,26.72584397025543
21758,27.050664946980987
22012,28.211500568721505
22266,29.970060036977504
22520,23.01569617462373
22774,5.022744037645627
23028,0.0
23282,0.0
23536,0.0
23790,0.0
24044,0.0
24298,0.0
