,hourly_cf_wind
187,44.40849525324686
441,41.982106494047905
695,38.88467374613293
949,29.979056295885762
1203,30.498617087149064
1457,28.31406992388342
1711,28.759217916398008
1965,24.95752118032562
2219,23.222108409507538
2473,17.4750485061475
2727,11.252278210786784
2981,10.868255017244342
3235,10.534726222852813
3489,9.43049344142109
3743,10.177279028863486
3997,9.58064783889616
4251,11.037012614406592
4505,13.14714697892353
4759,14.535742955573525
5013,18.866302082752807
5267,28.953222713135716
5521,37.113383375918154
5775,39.75370893151964
6029,46.33392642086967
6283,52.31684832026358
6537,44.13874885778279
6791,42.67972648231705
7045,37.18115217477858
7299,34.231880624372195
7553,32.688479450325325
7807,25.41064197270615
8061,21.743154034376964
8315,22.271352025495027
8569,17.76140490133226
8823,14.062025763539335
9077,12.789699784934195
9331,12.02032459787166
9585,14.412828957640388
9839,15.946928531843666
10093,19.139370478161013
10347,20.998361646901053
10601,24.837264782347795
10855,26.914179147423344
11109,25.590029969689642
11363,38.268774956489615
11617,48.24606958871594
11871,55.70462386329627
12125,57.95295342548938
12379,30.650100284601784
12633,33.41001783819227
12887,28.30211072408452
13141,23.645331202390818
13395,19.312778875245044
13649,22.49791242168529
13903,17.628524903566706
14157,16.41067972404544
14411,12.024975397793453
14665,8.38339905902855
14919,7.576153072602834
15173,6.915739483708052
15427,6.632040688478605
15681,6.9077666838421115
15935,7.2226922785464724
16189,7.263220677864963
16443,6.972213482758408
16697,6.900458283965011
16951,8.717592253408911
17205,16.766798118057114
17459,22.732445617741483
17713,30.489315487305475
17967,36.34932338876624
18221,31.085282277283966
18475,35.53144700251927
18729,34.165440625489424
18983,32.30910705670468
19237,32.297812256894616
19491,31.32911707318376
19745,31.46465467090462
19999,29.52062030359462
20253,28.21175232560395
20507,27.56927753640751
20761,27.558647136586266
21015,23.09055721171964
21269,16.077150929653904
21523,14.948335348635558
21777,17.275728509499164
22031,23.80611599968713
22285,19.349985274619403
22539,24.16422759366529
22793,25.3568255736111
23047,25.695669567913253
23301,36.60777498442023
23555,44.173297657201836
23809,39.964323727978034
24063,38.92387334547377
24317,35.06570261035102
