,hourly_cf_wind
187,59.94397890640939
441,56.668763302486475
695,52.4877514882782
949,40.466669901481204
1203,41.16798934350413
1457,38.21921910645634
1711,38.82009382020999
1965,33.68844439916759
2219,31.345929843459313
2473,23.58836824052034
2727,15.18867783900283
2981,14.670311294898928
3235,14.220103673549175
3489,12.729575652267721
3743,13.737610246684307
3997,12.932258764668205
4251,14.898105589366732
4505,17.746431098145255
4759,19.62080147388426
5013,25.466325927983252
5267,39.08196757605488
5521,50.096808224297256
5775,53.660802421994305
6029,62.54298625037668
6283,70.61892176881202
6537,59.579866766433284
6791,57.61043263001086
7045,50.18828467325676
7299,46.20726548765605
7553,44.12393420399972
7807,34.30008104809295
8061,29.349590869107615
8315,30.06256907423322
8569,23.974901078770827
8823,18.981363159098652
9077,17.263937671280374
9331,16.225410927210625
9585,19.45488830665377
9839,21.525663999276443
10093,25.834922207614227
10347,28.344246758483962
10601,33.526118543661
10855,36.32960265589074
11109,34.54222458945637
11363,51.65639199626383
11617,65.12405703572448
11871,75.1918473888566
12125,78.22671310727804
12379,41.372466111766556
12633,45.09788933703923
12887,38.203076203698785
13141,31.917209235490777
13395,26.06899429759885
13649,30.368387398695905
13903,23.795535492575702
14157,22.15164989509742
14411,16.23168872272745
14665,11.316174833050162
14919,10.226528896914804
15173,9.335081933525057
15427,8.952136406998479
15681,9.32431999835334
15935,9.749416437635785
16189,9.804122941425295
16443,9.41131230765798
16697,9.314454891112614
16951,11.767279282330895
17205,22.632349666100346
17459,30.684967658330287
17713,41.15543375247047
17967,49.065456103675295
18221,41.959888406555585
18475,47.96146092064433
18729,46.11758269455849
18983,43.61184545541265
19237,43.59659938058607
19491,42.289024257223645
19745,42.47197715514267
19999,39.847858629108046
20253,38.0811076050861
20507,37.21387499583269
20761,37.199525748937084
21015,31.16835791312614
21269,21.701442273747663
21523,20.177731619020115
21777,23.319319861227648
22031,32.134241594786864
22285,26.119216661733486
22539,32.61763184958272
22793,34.22743798568393
23047,34.684820230481485
23301,49.41432216882481
23555,59.62650181884403
23809,53.945096876113574
24063,52.54066433620577
24317,47.33278454103043
