,hourly_cf_solar
176,0.0
430,0.0
684,0.0
938,0.0
1192,0.0
1446,0.0
1700,0.0
1954,0.0
2208,1.4040010518827046
2462,9.594898277641667
2716,13.361000109119875
2970,13.149277178219055
3224,12.624247081894298
3478,13.044485020500469
3732,13.336406031287959
3986,13.735257815257686
4240,13.56630719362976
4494,12.832762089599647
4748,6.734500095016962
5002,0.12297038915956666
5256,0.0
5510,0.0
5764,0.0
6018,0.0
6272,0.0
6526,0.0
6780,0.0
7034,0.0
7288,0.0
7542,0.0
7796,0.0
8050,0.0
8304,3.79497314023741
8558,10.635869354570696
8812,14.034129326302025
9066,15.113060827710745
9320,15.174011368424615
9574,15.155298483117726
9828,15.107714289051634
10082,15.41620956968237
10336,15.342961990052542
10590,13.680188467068836
10844,11.340543149841604
11098,5.362578275088928
11352,0.1892674685325483
11606,0.0
11860,0.0
12114,0.0
12368,0.0
12622,0.0
12876,0.0
13130,0.0
13384,0.0
13638,0.0
13892,0.0
14146,0.1080000809140542
14400,6.249034384769632
14654,13.066940482868736
14908,15.271853025886358
15162,15.731655350569955
15416,15.80329896860205
15670,15.742348427888178
15924,15.676586002381107
16178,15.585160191310298
16432,15.603338422751278
16686,15.275060949081826
16940,14.03680259563158
17194,10.338067151258176
17448,3.078536959916456
17702,0.0
17956,0.0
18210,0.0
18464,0.0
18718,0.0
18972,0.0
19226,0.0
19480,0.0
19734,0.0
19988,0.0
20242,0.0
20496,1.0554067313086286
20750,8.89182844396849
21004,12.239296298438262
21258,12.536029194018955
21512,11.727632548761283
21766,11.54264231115602
22020,12.18796952731079
22274,12.922583939072723
22528,11.934543594868902
22782,4.731686713313761
23036,0.0
23290,0.0
23544,0.0
23798,0.0
24052,0.0
24306,0.0
