,hourly_cf_wind
187,2.748895433515358
441,2.5987014460348354
695,2.406969690932373
949,1.8557100501358461
1203,1.887870975165903
1457,1.7526470346303182
1711,1.780201791369625
1965,1.5448759435154231
2219,1.4374535187347213
2473,1.0817092712794873
2727,0.696518447965531
2981,0.6727473294650539
3235,0.6521018251618717
3489,0.5837495778473515
3743,0.6299757667652341
3997,0.593044167434043
4251,0.6831934611244331
4505,0.8138112333692683
4759,0.8997656237948679
5013,1.1678281677154712
5267,1.7922107301276518
5521,2.2973264350114886
5775,2.4607631563279164
6029,2.8680800380385096
6283,3.2384241939153178
6537,2.7321980734613893
6791,2.6418842737606156
7045,2.3015213382762783
7299,2.1189607932527195
7553,2.0234239277222557
7807,1.5729242182858818
8061,1.3459059239560678
8315,1.3786014935198725
8569,1.099434793898355
8823,0.8704424274439334
9077,0.7916851749726304
9331,0.7440606849664846
9585,0.8921572208146114
9839,0.9871183153087312
10093,1.184731160282419
10347,1.2998031145459732
10601,1.5374320465455502
10855,1.6659934936605862
11109,1.5840283739867969
11363,2.368845423025899
11617,2.9864421125097427
11871,3.4481282306522236
12125,3.5873003154370227
12379,1.8972478177577863
12633,2.068087309541491
12887,1.7519067575835907
13141,1.463651100888361
13395,1.1954651774599696
13649,1.3926256309051022
13903,1.0912094933791587
14157,1.015824614120726
14411,0.7443485704846563
14665,0.5189342097560854
14919,0.46896550910196877
15173,0.428085765521564
15427,0.41052474891308033
15681,0.42759224749041175
15935,0.4470862097209071
16189,0.4495949263792618
16443,0.4315815182422222
16697,0.4271398559618563
16951,0.539620840561864
17205,1.0378684195121717
17459,1.4071432863214832
17713,1.8872952041295594
17967,2.25003095702611
18221,1.924185676958154
18475,2.1994042323304575
18729,2.114848142993121
18983,1.9999406947399507
19237,1.9992415441958193
19491,1.9392791034108794
19745,1.9476689099404594
19999,1.8273327633446197
20253,1.7463135532305374
20507,1.7065442252202236
20761,1.705886201178688
21015,1.4293104712207167
21269,0.9951791098175433
21523,0.9253051819069721
21777,1.0693713205006925
22031,1.4736037145165881
22285,1.1977682616053447
22539,1.495770899415822
22793,1.5695929715756076
23047,1.5905674878995577
23301,2.2660291665359464
23555,2.7343366515963807
23809,2.473800257650842
24063,2.409396154585536
24317,2.170574554010675
