,hourly_cf_wind
191,20.011495809252203
445,21.84774599398363
699,22.379610626784864
953,23.551564021150092
1207,22.782603106256744
1461,21.767289898258674
1715,17.44402075452498
1969,17.318708605431247
2223,17.794325171309723
2477,14.782561587977451
2731,11.317965465874654
2985,7.0644724051590515
3239,5.84837495827217
3493,5.4311424618578155
3747,4.814549728248894
4001,4.437189279273452
4255,3.2922919170989156
4509,3.7365804457039595
4763,4.692085582543656
5017,5.930967056538491
5271,9.344299117648399
5525,13.740192347788696
5779,18.624518159055686
6033,20.32620018368078
6287,27.90331319876873
6541,29.72389936486344
6795,26.344031343568336
7049,27.22620039315431
7303,26.514199546030845
7557,26.614591665475253
7811,24.5953572630331
8065,21.116521123987823
8319,19.17774281727062
8573,14.454329197453529
8827,13.19622370058636
9081,9.407667193042386
9335,8.207945765639343
9589,7.198328564418262
9843,6.650087912133192
10097,6.265607454686521
10351,6.452863677479991
10605,6.9569602772434065
10859,7.992921509808057
11113,9.87189174536689
11367,13.026055498123853
11621,19.03961465292867
11875,25.246126037303945
12129,28.88373836525775
12383,24.501373151212796
12637,24.591085257950354
12891,23.852740379483315
13145,24.442989081748674
13399,23.95170849723348
13653,24.428037063959078
13907,25.235446024597092
14161,19.29807096043449
14415,17.333660623220837
14669,14.253544958564715
14923,11.755133986008463
15177,8.795346464516205
15431,7.083696428031385
15685,6.174471346254717
15939,4.429357269955096
16193,4.388061220821934
16447,5.656846730395954
16701,6.158095326770874
16955,7.68462514300359
17209,8.959818660201721
17463,11.310845457403417
17717,15.507378450349139
17971,18.68931023614393
18225,21.926778088014334
18479,31.351533301387683
18733,28.817522286475263
18987,29.45547504549789
19241,26.296327286811064
19495,25.778702670952296
19749,26.863791961968467
20003,26.720679791696647
20257,24.407389039392502
20511,25.888350801409313
20765,20.46860035310547
21019,15.346466258899238
21273,12.991167456614802
21527,11.815654058013958
21781,11.00326109144608
22035,11.731637958053389
22289,13.186255688726632
22543,13.84841647655146
22797,13.641224230038533
23051,14.62236139737467
23305,17.96235737123086
23559,25.068837826370196
23813,25.10942187465624
24067,28.98697848809065
24321,29.81289947075387
