,hourly_cf_wind
118,3.4711293751696504
372,3.465431689212692
626,3.4503204351529324
880,3.25412185785245
1134,3.153297588961924
1388,2.963539874047568
1642,2.294185636843144
1896,2.3900553962058795
2150,2.112850588126031
2404,1.5896543819914102
2658,1.2165798145488262
2912,1.1246736628083218
3166,0.883389048804951
3420,0.8056032492186485
3674,0.6653906295821925
3928,0.746149134885169
4182,0.8283939930464823
4436,0.9044457142980583
4690,1.0815694299165497
4944,1.5881680291330738
5198,2.6578466361829274
5452,3.4287683187070463
5706,3.4906996878044207
5960,3.552631056901795
6214,3.000698695505993
6468,3.379099360690952
6722,3.0460324576852713
6976,2.956355835232273
7230,3.125923923820884
7484,2.6242798341321505
7738,2.7129655546795903
7992,2.37494414214612
8246,2.443687961844206
8500,1.8859340517532506
8754,1.3527049638248552
9008,1.1792971303522066
9262,1.0291754916601707
9516,0.7231106655809455
9770,0.9333057322974349
10024,0.9326864186064612
10278,1.0341300011879606
10532,1.0539480392991205
10786,1.2538624987454456
11040,1.4773108784487727
11294,1.914670207014432
11548,2.586873287197336
11802,2.7818332371158716
12056,2.66862269440587
12310,3.046280183161661
12564,3.0088736362268462
12818,2.9527638158246248
13072,2.73067792624144
13326,2.4976921156971166
13580,2.2009169949824976
13834,2.4248608256386035
14088,1.799477860493316
14342,1.1796687185667905
14596,0.667372433393308
14850,0.6241443377633404
15104,0.5768287717729468
15358,0.41456858473782543
15612,0.3573439996918508
15866,0.2519368094881198
16120,0.27807184724721135
16374,0.3417372946793129
16628,0.5319904605464476
16882,0.6546145713592493
17136,0.8532904034236268
17390,1.2716987330454894
17644,2.28390502957298
17898,2.9961157741927877
18152,2.7793559823519765
18406,3.963483759493778
18660,4.0234333247800365
18914,3.7340899683571034
19168,3.4415261807411057
19422,3.5423504496316305
19676,3.4420216316938843
19930,3.6190214845741813
20184,3.51807335294546
20438,3.4926814916155364
20692,2.9812522456094177
20946,2.3945144547808903
21200,2.045221533071698
21454,1.927675794524881
21708,2.193732956167202
21962,2.1175573721774317
22216,2.1732956043650686
22470,1.9491040482325723
22724,2.0074433979222994
22978,2.189521623068581
23232,2.44876633411019
23486,2.996611225145566
23740,3.2281106828315527
23994,3.4799236295814775
24248,3.7344615565716865
