,hourly_cf_wind
168,34.04227183229924
422,31.589351242879182
676,31.925097217276452
930,33.27914098225745
1184,30.07019945754753
1438,26.581601285927896
1692,24.54816566687243
1946,20.974248518229476
2200,17.825346273647085
2454,15.423775068546608
2708,10.282516712364403
2962,9.585745066674068
3216,6.591680965578407
3470,5.871209604048265
3724,6.458962556875486
3978,8.0073439917429
4232,7.612348727746112
4486,8.443418763195355
4740,11.89093742735933
4994,16.90421731800657
5248,25.268637028402573
5502,32.999484335347724
5756,32.57920937445514
6010,29.82530239386952
6264,22.803866581062604
6518,29.699693899918543
6772,27.422151207713057
7026,27.939595003548856
7280,28.2295215273225
7534,25.97488856042883
7788,24.447836869817245
8042,23.16331227129968
8296,20.38333560329028
8550,16.39862338009068
8804,10.965858519078845
9058,11.591531017249759
9312,8.525577778106685
9566,7.813006321856475
9820,8.794174557624503
10074,9.967310491694965
10328,10.303056466092235
10582,8.949802691639237
10836,8.44736871583532
11090,13.224441438612484
11344,15.913569195902623
11598,20.664572231256
11852,21.57780128161658
12106,22.833886221126363
12360,24.831772266422124
12614,24.984240438324882
12868,25.32788631800209
13122,22.638758560711953
13376,21.59439108270444
13630,22.284052813642834
13884,21.393733488594073
14138,13.45511867278661
14392,9.046181536054455
14646,6.199055673165602
14900,5.3150562723407875
15154,6.102676828750386
15408,4.608014749786535
15662,4.338627979740726
15916,3.566017243363002
16170,3.756404960609461
16424,4.403407203036196
16678,5.43513483259581
16932,6.484242253771284
17186,8.779164737592625
17440,12.27803278607618
17694,19.994660263517446
17948,24.75356320415076
18202,25.367385844401767
18456,32.25847322008975
18710,33.24596138008172
18964,33.30837063179321
19218,29.6807341272467
19472,30.68086213568657
19726,28.130772711323303
19980,30.027539969035878
20234,30.541033812231706
20488,28.951572869908627
20742,23.573317355328353
20996,19.518295975137317
21250,17.2573430840197
21504,18.058393479405186
21758,18.299340590443226
22012,18.030743810925408
22266,18.364119813738697
22520,19.425077092834076
22774,18.941602889702004
23028,20.557923509976863
23282,25.6336126523356
23536,29.41371732878487
23790,29.766053104270007
24044,31.00317827110795
24298,32.10916501029896
