,hourly_cf_solar
185,0.0
439,0.0
693,0.0
947,0.0
1201,0.0
1455,0.0
1709,0.0
1963,0.0
2217,0.19682927003738512
2471,3.0604551133861713
2725,5.051951264292884
2979,5.174369468828332
3233,5.179970301715574
3487,4.934333773660789
3741,4.9559369862258675
3995,5.016746029001645
4249,4.879925682756146
4503,4.491067856584727
4757,2.910032744414511
5011,0.31444676066948113
5265,0.0
5519,0.0
5773,0.0
6027,0.0
6281,0.0
6535,0.0
6789,0.0
7043,0.0
7297,0.0
7551,0.0
7805,0.0
8059,0.0
8313,1.1765749658129057
8567,3.7509577964848027
8821,5.225577083797408
9075,5.694446808358007
9329,5.7964619788042135
9583,5.812064298990103
9837,5.820065488829022
10091,5.73525287653649
10345,5.568028008903101
10599,5.347595228840908
10853,4.579080944812826
11107,2.6691969302630763
11361,0.19922962698906052
11615,0.0
11869,0.0
12123,0.0
12377,0.0
12631,0.0
12885,0.0
13139,0.0
13393,0.0
13647,0.0
13901,0.0
14155,0.0
14409,1.763862299989494
14663,4.696298375952975
14917,5.730452162633139
15171,5.931282027589984
15425,5.930081849114146
15679,5.87007292532226
15933,5.797662157280051
16187,5.781659777602215
16441,5.738453352472058
16695,5.690846272930494
16949,5.3383938605261525
17203,4.098209435493848
17457,1.4286124457388256
17711,0.0
17965,0.0
18219,0.0
18473,0.0
18727,0.0
18981,0.0
19235,0.0
19489,0.0
19743,0.0
19997,0.0
20251,0.0
20505,0.16202409423809142
20759,3.2892891427792286
21013,4.85792241069912
21267,4.86192300561858
21521,4.615486358579902
21775,4.532273984255155
22029,4.674295103895951
22283,4.917531274999061
22537,4.758307597204591
22791,2.661595799916104
23045,0.044006544114049514
23299,0.0
23553,0.0
23807,0.0
24061,0.0
24315,0.0
