,hourly_cf_wind
185,63.87853307395343
439,58.65346378183002
693,55.25461705521812
947,47.89319711788542
1201,43.75239840313581
1455,40.1125154221765
1709,36.8165212992112
1963,35.018563571343044
2217,36.99553193761904
2471,27.583341002386078
2725,19.498027167632234
2979,11.335770163738193
3233,8.638048437556968
3487,8.382094630008927
3741,6.412977607522753
3995,6.808685334529544
4249,8.061759803384383
4503,9.358801797462199
4757,13.487038362148132
5011,20.356964178238254
5265,28.170621517864415
5519,47.56344067871311
5773,56.13396755967766
6027,58.18787909509386
6281,70.77986426520282
6535,66.36112798029365
6789,64.84110782258502
7043,63.96803839315734
7297,63.56526445673972
7551,58.84739197343851
7805,53.2313257605822
8059,49.06932841760005
8313,43.79950646587471
8567,33.8816889905775
8821,25.070910989644542
9075,18.570783466054813
9329,14.21956873773807
9583,13.458773524504785
9837,14.795072237531677
10091,17.767590996356507
10345,20.488866753907175
10599,23.52105572553461
10853,30.68540693374288
11107,32.956015557758036
11361,40.005737146634985
11615,59.19520650332742
11869,67.94238861956286
12123,73.34725368447307
12377,68.41425438133088
12631,64.3134975199093
12885,62.05074023968397
13139,59.372646872977285
13393,57.80237811501382
13647,51.84163790978454
13901,52.571027747858565
14155,40.29074092620536
14409,34.994224405594615
14663,25.42971740083919
14917,18.28892022400037
15171,12.069870808086105
15425,9.125616886904622
15679,7.126664758017128
15933,7.026952691886456
16187,9.33446263171376
16441,13.01046179410622
16695,18.076148807296324
16949,22.91650225371868
17203,26.175595060871835
17457,31.187107801912212
17711,47.48649750957289
17965,61.79243102899897
18219,65.26586552161415
18473,52.23341996489642
18727,47.00992094153098
18981,43.358260944886965
19235,44.33182757482431
19489,47.62075548837878
19743,45.115391685048074
19997,45.57548043113137
20251,41.3671601597893
20505,41.78720705254453
20759,38.55873448617166
21013,27.065152312258128
21267,26.402498896397553
21521,27.847931288102927
21775,27.899750157115708
22029,26.944241617894953
22283,29.123774653948225
22537,32.38051205796443
22791,34.00338481931966
23045,35.65059674642334
23299,43.611859349298065
23553,49.125858092886745
23807,54.777255352797226
24061,52.87094908062959
24315,50.85001318913062
