,hourly_cf_wind
164,0.0
418,0.0
672,0.0
926,0.0
1180,0.0
1434,0.0
1688,0.0
1942,0.0
2196,0.0
2450,0.0
2704,0.0
2958,0.0
3212,0.0
3466,0.0
3720,0.0
3974,0.0
4228,0.0
4482,0.0
4736,0.0
4990,0.0
5244,0.0
5498,0.0
5752,0.0
6006,0.0
6260,0.0
6514,0.0
6768,0.0
7022,0.0
7276,0.0
7530,0.0
7784,0.0
8038,0.0
8292,0.0
8546,0.0
8800,0.0
9054,0.0
9308,0.0
9562,0.0
9816,0.0
10070,0.0
10324,0.0
10578,0.0
10832,0.0
11086,0.0
11340,0.0
11594,0.0
11848,0.0
12102,0.0
12356,0.0
12610,0.0
12864,0.0
13118,0.0
13372,0.0
13626,0.0
13880,0.0
14134,0.0
14388,0.0
14642,0.0
14896,0.0
15150,0.0
15404,0.0
15658,0.0
15912,0.0
16166,0.0
16420,0.0
16674,0.0
16928,0.0
17182,0.0
17436,0.0
17690,0.0
17944,0.0
18198,0.0
18452,0.0
18706,0.0
18960,0.0
19214,0.0
19468,0.0
19722,0.0
19976,0.0
20230,0.0
20484,0.0
20738,0.0
20992,0.0
21246,0.0
21500,0.0
21754,0.0
22008,0.0
22262,0.0
22516,0.0
22770,0.0
23024,0.0
23278,0.0
23532,0.0
23786,0.0
24040,0.0
24294,0.0
