,hourly_cf_wind
191,35.745135283651344
445,39.02510055428882
699,39.97513314721871
953,42.06851152467869
1207,40.694970426466796
1461,38.88138745790183
1715,31.15903417239942
1969,30.935197845283405
2223,31.78475845047372
2477,26.405055815810474
2731,20.216490089978002
2985,12.61877294116518
3239,10.446543130289339
3493,9.701269904778067
3747,8.599893431582238
4001,7.925840855607879
4255,5.8807907760479505
4509,6.6743922994592655
4763,8.381144293718862
5017,10.5940716186158
5271,16.69106793790081
5525,24.54314454934547
5779,33.2676741176173
6033,36.3072696960677
6287,49.84173670270748
6541,53.09372243245544
6795,47.056500586888916
7049,48.63225745789311
7303,47.360460144733956
7557,47.539783565889394
7811,43.93296638577002
8065,37.71896471367435
8319,34.255860629941964
8573,25.818757254444094
8827,23.571491402091862
9081,16.804257898771972
9335,14.661279426098792
9589,12.8578708360391
9843,11.878586904906548
10097,11.191816355800603
10351,11.526299049161459
10605,12.426731546878145
10859,14.277196637524728
11113,17.63346974695175
11367,23.267531844246825
11621,34.00913195118909
11875,45.095389129997486
12129,51.59300160292764
12383,43.76508914043301
12637,43.925335601891064
12891,42.606481788145004
13145,43.66080176075396
13399,42.78326161467414
13653,43.63409401717762
13907,45.076312170300106
14161,34.47079437586587
14415,30.96190558885974
14669,25.460110412133222
14923,20.997373640257724
15177,15.7105122094551
15431,12.653111468620477
15685,11.02902629971623
15939,7.91185108516313
16193,7.838086840999897
16447,10.10442965304952
16701,10.999774961513566
16955,13.726508400926802
17209,16.004297388794857
17463,20.20377211684641
17717,27.69974548060649
17971,33.38340767311479
18225,39.166270056049484
18479,56.00105109033728
18733,51.474724452803834
18987,52.61425484539444
19241,46.97129016690725
19495,46.04669352024054
19749,47.984912625495106
20003,47.72928136555011
20257,43.597211895096
20511,46.24255030646705
20765,36.561629158699525
21019,27.412319287832528
21273,23.205213775902024
21527,21.105476411876253
21781,19.654355677561654
22035,20.955404328923475
22289,23.553686239707634
22543,24.736457740945653
22797,24.366364722816346
23051,26.118901420349662
23305,32.08490261637928
23559,44.77871159902085
23813,44.85120404587093
24067,51.777412213335715
24321,53.25269709660034
