,hourly_cf_wind
223,75.24761259836335
477,82.4556098532753
731,70.61035995484451
985,67.57201133618206
1239,66.2575484586047
1493,63.167483267709706
1747,58.15528547550487
2001,54.34980770205957
2255,56.293488875132994
2509,47.19137216220382
2763,30.245575327337566
3017,21.311537474164187
3271,19.264423156625668
3525,20.203940885517024
3779,17.99736713692814
4033,16.75185968899417
4287,19.51007687473029
4541,19.600580876137244
4795,22.617380923036126
5049,22.858724926788028
5303,41.61891150414633
5557,59.163758634039624
5811,71.45937368232892
6065,63.042501551481045
6319,85.40345447053078
6573,82.70341842855629
6827,80.96660354441308
7081,75.81649489292143
7335,67.07854904279647
7589,57.32135574825497
7843,60.204554650219734
8097,56.40123173395081
8351,65.15426158431026
8605,45.486880135705945
8859,34.24929996100765
9113,27.01975413433213
9367,23.63878322462903
9621,17.19360541014722
9875,19.531625446493845
10129,22.501018635512885
10383,22.20149348799935
10637,21.55503633509245
10891,25.722530114165615
11145,31.65054220632189
11399,54.33903341617779
11653,66.61956446423258
11907,82.95984643254269
12161,70.60820509766815
12415,62.596446115975276
12669,67.20353075902514
12923,69.40579479326132
13177,65.13055815537032
13431,55.679354579871436
13685,51.253277939635524
13939,44.657260122808765
14193,48.39809218096337
14447,38.72062860194705
14701,24.23783351965609
14955,18.503758573371872
15209,13.597148782808489
15463,9.50938471926051
15717,7.455805830192924
15971,6.417164671189172
16225,7.645433261712286
16479,8.298354986148256
16733,8.59357041930907
16987,12.386119049696221
17241,15.63348881446523
17495,23.548279223222067
17749,42.795463522436876
18003,54.40367913146848
18257,58.14235633244673
18511,84.19242473741852
18765,85.8861424780346
19019,93.99056031831077
19273,90.50184654978987
19527,84.00710702025188
19781,87.78457165040453
20035,83.49209615510269
20289,83.11499614924033
20543,84.58676360069173
20797,78.39801379019633
21051,54.72690770792193
21305,43.23505438641358
21559,35.70167369787181
21813,41.70079607684786
22067,47.271101877728995
22321,47.128881304089475
22575,38.49436859842963
22829,36.26409142090082
23083,45.42223442041526
23337,62.187023252467576
23591,78.4734337913688
23845,78.02953321303939
24099,87.91817279533862
24353,84.08252702142434
