,hourly_cf_wind
176,21.264717213779377
430,21.76834402141154
684,20.65154446211423
938,20.487936883363673
1192,20.018454266079456
1446,20.03979438504692
1700,19.290044871990006
1954,15.895543281565333
2208,14.59379602455
2462,15.70775023465164
2716,10.815172292710969
2970,9.28010640165136
3224,9.366889552119046
3478,8.460645833300726
3732,6.153067635618905
3986,5.249669265996247
4240,4.758846529744566
4494,4.8157535136578025
4748,4.811485489864309
5002,6.255500206662734
5256,12.09131140696534
5510,14.9523100232034
5764,17.618402219538627
6018,18.467738954443707
6272,30.7589361424043
6526,29.353333639747312
6780,28.288461703270833
7034,30.440968369789083
7288,26.05770793387189
7542,22.868782822833786
7796,23.48551226099351
8050,19.636466136561836
8304,19.45863181183297
8558,15.146505105807327
8812,13.23727579551818
9066,9.001262180476493
9320,8.129873989305027
9574,7.045795945757835
9828,7.239991028361761
10082,7.394351222226421
10336,7.079228798806861
10590,8.245110631729334
10844,8.551697007561906
11098,12.095579430758832
11352,18.07863745193694
11606,21.442551538508248
11860,25.066815076482627
12114,28.000370097210066
12368,23.954994878277727
12622,23.727366942624776
12876,21.96680712780896
13130,19.649270207942322
13384,15.48652433468893
13638,17.52735104527744
13892,17.535887092864428
14146,15.292329252085004
14400,14.148498875428912
14654,10.152205930121736
14908,8.787149653502931
15162,6.160892345906974
15416,4.579589530417865
15670,3.265749539320969
15924,3.085781202695351
16178,3.0765338178094526
16432,3.783603092931442
16686,3.871808917996958
16940,5.471606503257873
17194,8.034554791250349
17448,10.015629168729966
17702,14.689826559903588
17956,18.268564510747375
18210,20.505008978537642
18464,30.354185219321394
18718,31.407675759015223
18972,29.40099323877465
19226,28.962098125343793
19480,26.571293463688868
19734,27.51666073394754
19988,26.042769850594663
20242,28.66404779709821
20496,29.792940090477078
20750,23.696779438771408
21004,19.983598738432597
21258,16.483819227768432
21512,15.958140963869894
21766,16.865807357286045
22020,17.86594759956121
22274,17.567897271315626
22528,15.56832812406421
22782,16.384232005920264
23036,15.935378170304595
23290,23.142647682916248
23544,28.614254186174126
23798,26.415510595226376
24052,29.246633044909988
24306,29.448652837801987
