,hourly_cf_wind
205,54.549904810122484
459,57.31329535668713
713,50.22602748490784
967,57.15025942458935
1221,50.25890868129731
1475,43.06066677170358
1729,39.75610653456235
1983,33.8073500877683
2237,30.401406161759542
2491,21.60842622727677
2745,18.3614080838171
2999,16.687207167653504
3253,16.80229135501663
3507,16.481699690219337
3761,14.17179564385943
4015,14.226597637841872
4269,13.456629622388565
4523,14.996565653295166
4777,18.605276957038967
5031,25.989845646172988
5285,41.15355738111461
5539,57.010514339934126
5793,63.457968931968395
6047,66.2747914226659
6301,68.81075369420338
6555,70.7973259760669
6809,68.61209646601702
7063,60.53976275240336
7317,61.78376801580481
7571,56.07477029268392
7825,52.17286832113408
8079,51.27000547027334
8333,41.18369847780495
8587,31.100131585035676
8841,28.945043171676154
9095,26.05012783955367
9349,18.160010755931623
9603,17.320170198150706
9857,15.039037198631569
10111,14.1306941483726
10365,15.074658494720145
10619,18.75598244049068
10873,24.504711609248815
11127,32.53731387722521
11381,42.77569640299488
11635,63.20039956025092
11889,68.90802723352222
12143,69.27246049350546
12397,65.63634819277046
12651,73.62510886556088
12905,80.16435679751575
13159,77.16120752727795
13413,67.06257008616349
13667,57.56538452900635
13921,48.858717735045914
14175,34.932161014257915
14429,23.900519625592388
14683,15.426761306057344
14937,13.910116122593259
15191,9.846548268795205
15445,7.320176346204653
15699,4.182762190709865
15953,5.232220375473624
16207,7.321546396054214
16461,10.54527369207135
16715,15.844626510173452
16969,19.297152131067293
17223,26.674870570953498
17477,37.214664063626614
17731,55.07326385265481
17985,73.93200003186257
18239,72.3797335523099
18493,76.56934599226759
18747,75.22669713969775
19001,64.526607814626
19255,62.84418659936504
19509,57.79418285388305
19763,59.41495182591376
20017,50.72335558029849
20271,57.074906682863485
20525,58.579221417681524
20779,42.38934234541867
21033,40.700070880909905
21287,32.725010706615066
21541,32.013954834692896
21795,40.06573780056313
22049,44.78418948245137
22303,47.09272347896173
22557,48.74637364738191
22811,43.995040769104214
23065,52.311243355939745
23319,61.07271214388262
23573,69.88487277625924
23827,66.85021235948155
24081,71.78376186775084
24335,72.48385734087654
