,hourly_cf_wind
191,59.374994021915604
445,64.82322961511707
699,66.40129552753332
953,69.878533133741
1207,67.59699205554884
1461,64.58451281712104
1715,51.75718186639623
1969,51.38537517217232
2223,52.796550579794875
2477,43.860514690208916
2731,33.58090461013201
2985,20.960602386872782
3239,17.352387422472596
3493,16.11444013374981
3747,14.284982195125357
4001,13.1653370363829
4255,9.768375875519018
4509,11.0865996095856
4763,13.921625653042899
5017,17.597441834574713
5271,27.72494917610547
5525,40.76775900643733
5779,55.25976992902826
6033,60.3087358335461
6287,82.79036560588034
6541,88.1921253623038
6795,78.16390730843513
7049,80.78134193425001
7303,78.6688038988869
7557,78.9666717618731
7811,72.97551389358333
8065,62.65365305279914
8319,56.901211982505394
8573,42.886634655906505
8827,39.15377994741989
9081,27.91296506125278
9335,24.353338471665943
9589,21.357759537521044
9843,19.73110525029145
10097,18.59033471119537
10351,19.145932214495865
10605,20.64160914353295
10859,23.715351984986285
11113,29.290339860309533
11367,38.64888335696811
11621,56.49137960364496
11875,74.90637365790519
12129,85.69933048057534
12383,72.69665887291539
12637,72.96283866537114
12891,70.77213672269959
13145,72.52343075401562
13399,71.06577950961506
13653,72.47906745527298
13907,74.87468558737476
14161,57.258230910481764
14415,51.42973847091493
14669,42.29089892993412
14923,34.87800296384496
15177,26.09618235084051
15431,21.017640913827588
15685,18.319929842668895
15939,13.14209911799391
16193,13.019571911942846
16447,16.78411469095991
16701,18.271341467855535
16955,22.800623015674045
17209,26.584178637009373
17463,33.55977922977838
17717,46.01107841020855
17971,55.452010890246314
18225,65.05772133704237
18479,93.02138731114387
18733,85.50286444328657
18987,87.39569852297191
19241,78.02236726006579
19495,76.4865521083568
19749,79.70606007425019
20003,79.2814399291422
20257,72.41780385224746
20511,76.81188296580272
20765,60.73124344061872
21019,45.533644814216494
21273,38.54536899323532
21527,35.05756869685083
21781,32.64716279850151
22035,34.80828920867798
22289,39.12420441492481
22543,41.088864787812504
22797,40.474116219521854
23051,43.38519363225221
23305,53.29510955614057
23559,74.38035168709978
23813,74.50076635511549
24067,86.00564849570299
24321,88.4561926167242
